Product,Price
"Kit supraveghere video, DVR, 4 camere exterior, 5MP, lentila 3.6mm, IR 80 metri, Dahua, KITDAH5MP40EXT",999.99
"Kit supraveghere complet, 4 camere Full HD, Audio, Stocare 1 TB, AI, GATA DE INSTALARE, KITSAF2MPEXT-P-TW",1000.99
"Kit supraveghere video Safer COMPLET, 2 camere, 5 MP, IR 40m, DVR 4 canale, 4K, HDD 1TB, SAF-2X5MPIR40ACC-1TB",1000.99
"Kit camere supraveghere exterior profesionale 4 camere IR 80M, lentila 3.6 mm, DVR WizSense, Dahua KIT-DAH-1080-80-I3",1003.99
"Sistem 4 camere exterior IR 80M, lentila 3.6 mm, DVR 4 canale, WizSense, Dahua DH2MPSAF-P",1003.99
"Kit camere supraveghere exterior profesionale, DVR cu 8 camere tip bullet, smart IR 30m, Dahua KIT8EXT30IRDAH",1015.99
"Kit de supraveghere IP de interior, 4 camere 2 MP, IR 30 m, NVR 4 canale, HDD (Hard Disk inclus), Hikvision HW-KIT-4X-IP-1TB",1016.99
"Sistem de supraveghere IP pentru exterior, 4 camere de 2MP, IR 30m, PoE, Safer KITSAF4FHDE",1029.99
"Kit de supraveghere video IP de exterior, 4 camere 2 MP, IR 30 m, NVR 4 canale, PoE, HDD (hard disk inclus), Safer, KITIP-4X-2MP2830HDDPOE",1029.99
"Sistem de supraveghere cu 4 camere IP Full HD, Smart IR 30m, NVR 4x PoE + HDD 1TB KITIP4EXTFHD",1029.99
"Kit supraveghere video complet cu 8 camere exterior 2MP Safer, Dvr Safer KIT2MPEXT-SAF-ACC",1035.99
"Kit supraveghere video cu accesorii, FULL HD, 3.6 mm, LED 40 metri, DAHUA, DH-4XB1A21-1TB",1036.99
"Kit 4 camere de exterior, 5MP, 3.6mm, Iluminare duala 40m si DVR 4 canale, 8MP, Dahua, KIT4INT30IRDAH",1041.99
"Kit complet de supraveghere video Safer, 2 MP Full HD, 4 camere, IR 80m, DVR 4 canale, HDD 1 TB, SAF-4XFHDIR40ACHQ-1TB",1044.99
"Kit de supraveghere 8 camere exterior 2MP, LED alb 40 metri si XVR 8 canale, Dahua XVR8X2MP-LED",1047.99
"Kit de supraveghere video, 4 camere FullHD, DVR 4 canale, vedere nocurna IR 40 m, Dahua, KIT-4C2M40-XVR-ACC-DAH",1051.99
"Kit video cu 4 camere Safer de exterior 5MP, IR 40m DVR Dahua, accesorii incluse, KIT5MPEXT40-DAH-I2-TW",1055.99
"Kit complet cu 4 camere de exterior, Full HD, 3.6mm, IR 80m, DVR 4 canale, Hikvision KIT4HIKFHD80",1057.99
"Kit supraveghere video Full HD complet, DVR cu 4 camere bullet, smart IR 40m, Hikvision, SAF-4XFHDIR40ACC-1TBW",1060.99
"Kit de supraveghere video mixt, 2 camere dome si 2 camere bullet, 5MP, DVR 4 canale, Accesorii incluse, KITMIX-2X-B5MP+2XD5MP-ACC",1061.99
