SKU,Name
DIN-SHE25-MINI,"Adaptor pentru DIN compatibil Shelly 2.5 si Shelly EM, DIN-SHE25-MINI"
DIN-DIM-MINI,"Adaptor sina DIN pentru controlerul inteligent Shelly Dimmer si Shelly Dimmer 2, DIN-DIM-MINI"
DIN-PLUS-MINI,"Adaptor cu posibilitate montare pe sina DIN pentru Shelly PLUS 1 si Shelly PLUS 1PM, DIN-PLUS -MINI"
DIN-SHE1TEMP-STD,"Adaptor pentru DIN compatibil Shelly 1 si Shelly 1PM cu posibilitate montare ALL-KIE-TEMP, DIN-SHE1TEMP-STD"
ALL-KIE-SC50,"Transformator de curent, Shelly, 50A, pentru Shelly EM, ALL-KIE-SC50"
DIN-SHE25-DUP,"Adaptor pentru sina DIN compatibil Shelly 2.5 si Shelly EM, DIN-SHE25-DUP"
DIN-PLUS-DUP,"Adaptor dublu cu posibilitate montare pe sina DIN, pentru Shelly PLUS 1 si Shelly PLUS 1PM, DIN-PLUS-DUP"
DIN-DIM-DUP,"Adaptor dublu cu sina DIN pentru Shelly Dimmer si Shelly Dimmer 2, DIN-DIM-DUP"
DIN-SHE1-DUP,"Adaptor dublu pentru DIN compatibil cu releele Shelly 1 si Shelly 1PM, DIN-SHE1-DUP"
Shelly Duo RGBW (E27),Bec LED RGB dimabil Wifi Shelly Duo RGBW (E27)
Shelly UNI,Modul wifi universal Shelly UNI
Shelly 1PM,Releu smart wireless 1 canal x 16A Shelly 1PM masurare consum
ALL-KIE-SC120,"Transformator de curent, Shelly, 120A, pentru Shelly EM, ALL-KIE-SC120"
Shelly Plus 1 PM,"Shelly Plus 1 PM contor inteligent de energie pentru priza, monitorizare consum, control prin Wifi si Bluetooth"
Shelly H&amp;T-Black,Senzor Wi-Fi pentru temperatura si umiditate Shelly H&T
Shelly PRO 3EM Switch Add-on,"Releu Smart pentru Shelly Pro 3EM, 240V, 2A, Montare pe sina DIN, Shelly PRO 3EM Switch Add-on"
Shelly Door / Window 2,Contact magnetic wifi + temperatura si lumina Shelly Door / Window 2
Shelly Dimmer 2,Dimmer wifi fara null cu masurare consum Shelly Dimmer 2
Shelly Motion,Senzor de miscare Wifi Shelly Motion
ALL-KIE-PLUSSMOKE,"Detector de fum wireless Shelly ALL-KIE-PLUSSMOKE, LED, WI-Fi, Bluetooth, Buzzer"
Shelly EM,Contor de energie electrica monofazat Shelly EM
ALL-REL-PRO1,"Releu Shelly Smart PRO 1 Series, 16A, cu Wi-Fi, LAN, Bluetooth, montaj sina DIN, ALL-REL-PRO1"
ALL-REL-PRO1PM,"Releu Smart Shelly Pro 1PM, 16A, cu Wi-Fi, LAN, Bluetooth, montaj sina DIN, ALL-REL-PRO1PM"
ALL-REL-PRO2,"Releu Smart Shelly Pro 2, 25A, 2 canale, cu Wi-Fi, LAN, Bluetooth, ALL-REL-PRO2"
ALL-TER-TRV,Cap termostatic inteligent pentru radiator Shelly TRV
Shelly 3EM,"Releu inteligent cu contor de consum monofazic sau trifazic Shelly 3EM 360A, Conexiune Wifi, control de pe mobil Shelly 3EM"
Shelly PRO 3EM,"Contor inteligent - Smart Meter trifazat, conectivitate Wi-Fi, Bluetooth, LAN, control din aplicatie, Shelly PRO 3EM"
Gosund SW3,"Releu wireless 10Ah compatibil Tuya, Gosund SW3"
REL1TU,"Releu Smart, cu Wi-Fi, 2400W, 10A, compatibil cu aplicatia mobila Tuya, Google, Alexa, Safer REL1TU"
NAS-WR10W6,"Priza Wifi inteligenta, control WiFi din aplicatia Tuya, NEO NAS-WR10W6"
OT02-EU-W,"Priza inteligenta, Wi-Fi, TUYA, Compatibil cu Alexa, Google Home, Yandex Alice, Avatto, OT02-EU-W"
WB4-2pack,"Set 2 becuri inteligente RGB Gosund WB4 2pack, Wi-Fi, Tuya, Alexa, Google Home, Dimabile, 800 Lm, Temperatura reglabila, WB4-2pack"
Gosund WB4,"Led Wifi RGB 8W, 6500K+RGB compatibil Tuya dulie E27 Gosund WB4"
RH-AWB20,"Led Wifi pentru Smart Home, 16 milioane de culori, temperatura 6500K+RGB"
EP2,"Priza Wifi 10A cu monitorizare consum, control WiFi din aplicatia Tuya Gosund EP2"
SOKTU1,"Priza Wifi cu temporizare si monitorizare consum, control WiFi din aplicatia Tuya"
MC-TU,"Senzor / Contact magnetic wireless, 55mA, cu Wi-Fi, compatibil cu Tuya Smart, Google, Alexa, Safer MC-TU"
SOK2USBTU,"Priza Smart, cu Wi-Fi, 2300W, 240V, compatibila cu Tuya Smart, Alexa, Google, Safer SOK2USBTU"
RH-ACS02,"Senzor de tip Contact magnetic inteligent, pentru usa / geam / sertar, Wi-Fi, Compatibil cu aplicatia Tuya, cu baterii, RH-ACS02"
Gosund SL1,Banda led wifi RGB 2.8 metri control vocal compatibila cu aplicatia Tuya Gosund SL1
Gosund SL2,"Banda LED inteligenta RGB, Wi-Fi, control vocal, compatibila cu aplicatia Tuya, Gosund SL2"
RH-ZTH1,Senzor de umiditate si temperatura Tuya - Zigbee
SMW-REL-532V-1RF-ZB,"Releu smart cu 1 canal, 5V-32V, dry contact, Zigbee + RF, SmartWise, SMW-REL-532V-1RF-ZB"
RH-TH02W,"Detector de umiditate si temperatura Wireless, cu Wi-Fi, control de pe telefon, Tuya RH-TH02W"
SP1-2pack,"Set 2 prize inteligente Wi-Fi, 2.4GHz, 16A, compatibile cu aplicatia TuyaSmart, Gosund SP1-2pack"
GW02,"Gateway multihub inteligent, ZigBee 3.0, BLE SigMesh, WIFI, TUYA, Avatto, GW02"
RH-AFS03,"Senzor de inundatie SMART, independent, cu aplicatie telefon, Wi-FI Tuya /SMARTLIFE RH-AFS03"
TRV06,"Capat termostatic inteligent pentru calorifer, Wireless ZigBee, TUYA, Smart Life, Avatto, TRV06"
Gosund SL3,Banda led wifi RGB 10 metri (2x5) control vocal compatibil Tuya Gosund SL3
RH-AMS01,"Senzor wireless de miscare standalone, RH-AMS01"
RH-AGS01,"Senzor de gaz metan, alarma inclusa, WI-FI Smart, notificari in aplicatie, RH-AGS01"
BW-WS01,"Statie meteo wireless, display alb, suporta 3 senzori, monitorizeaza temperatura, BW-WS01"
RH-ASA01,Sirena de interior WIFI Tuya RH-ASA01
WT50-WH-3A,"Termostat inteligent, Wi-Fi, TUYA, Smart Life, compatibil cu Alexa, Google Home, Avatto, WT50-WH-3A"
WT100-WH-3A,"Termostat inteligent, Wi-Fi, TUYA, Smart Life, Compatibil cu Alexa, Google Home, Yandex Alice, Avatto, WT100-WH-3A"
WT50-BH-3A,"Termostat inteligent, Wi-Fi, TUYA, Smart Life, Compatibil cu Alexa, Google Home, Yandex Alice, Avatto, WT50-BH-3A"
WT100-BH-3A,"Termostat inteligent, Wi-Fi, TUYA, Smart Life,  Compatibil cu Alexa, Google Home, Avatto, WT100-BH-3A"
RH-WTE01(EU),"Intrerupator SMART WIFI, cu un canal, aplicatie TUYA RH-WTE01(EU)"
RH-Z1,"Centrala Smart Home Tuya ZigBee gateway, HUB Smart IOT, RH-Z1"
RH-HY367,"Electrovalva / capat termostatic pentru calorifer, control Zigbee sau de pe telefon, WiFi Tuya, RH-HY367"
TRV07-WIFI,"Capat termostatic inteligent pentru calorifer, Wi-Fi, TUYA, Smart Life, Avatto, TRV07-WIFI"
ZWT100-WH-3A,"Termostat smart, Wireless Zigbee, TUYA, Display LCD, touch, control vocal, Avatto, ZWT100-WH-3A"
MINIPIRCAMTU,"Camera de supraveghere interior IP, Full HD, IR 10m, Alarma PIR,  Micro SD, 3.6 mm, Wi-Fi, Tuya, 5V, Safer MINIPIRCAMTU"
RFID125TU,"Tastatura standalone RFID, 24V, IP68, cu Wi-Fi, compatibila cu Tuya Smart, Safer RFID125TU"
ZWT100-BH-3A,"Termostat inteligent, Zigbee, TUYA, Smart Life, compatibil cu Amazon Alexa, Google Home, Yandex Alice, Avatto, ZWT100-BH-3A"
DBKS 1200AC,Sonerie wireless duala alimentare la priza comunicare 120m
DC515E,"Sonerie wireless portabila cu baterii HONEYWELL DC515E, 150m, alb"
B1-EU-NL,"Sonerie video wireless pe baterii, 1080p, aplicatie mobila si senzor PIR, Laxihub B1"
BELLCAM-TY,"Sonerie wireless, cu baterii, camera de 2MP, Senzor PIR, Audio bidirectional, Compatibila cu Amazon Alexa, Google Assistant, IP65, Laxihub BELLCAM-TY"
RH-TD8K,Sonerie wireless cu baterii si aplicatie de mobil RH-TD8K
CS-HP4,"Camera tip vizor Wire-Free cu monitor HP4 Ezviz, Wi-Fi, rezolutie 2MP, IR 3m, sonerie incorporata, slot microSD, control prin aplicatie, CS-HP4"
DB2C-KIT,"Sonerie Wi-Fi cu camera, 2 MP, Wi-Fi 2.4GHz, IR 6 m, Ezviz, DB2C-KIT"
CS-DP2C,"Sonerie tip vizor wire-free cu monitor DP2C Ezviz, senzor PIR, 2MP, IR 5m, baterie 4600mAh, slot microSD, CS-DP2C"
EZ-CS-DB2 (5mp),"Sonerie DB2 Pro Ezviz, cu camera de 5MP, detectare persoane, Wi-Fi, alarma anti-manipulare, baterie Litiu 5200mAh, slot microSD, IP65, EZ-CS-DB2 (5mp)"
"CS-DP2 (3WPFBS,3MP)","Sonerie wireless DP2 2K, Touch Screen 4.3 inch, 2K/3MP, 2mm, IR 5m, MicroSD, PIR, EZVIZ CS-DP2 (3WPFBS,3MP)"
ATM2000USB-BT,"Amplificator pentru Karaoke USB / SD / AUX  / LINE / BLUETOOTH / MP3, JACK 6.3, 2x50W, LTC ATM2000USB-BT"
SA500,"Amplificator profesional 2x250W, XLR, RCA, Jack 6.3, Rackabil, Ibiza Sound SA500"
ATM6500BT,"Amplificator 2x50W, cu Tuner FM incorporat, slot card, USB, Bluetooth, LTC, ATM6500BT"
ATM6000BT,Amplificator 2x50W cu Tunner Bluetooth Mp3 Player
PAA60USB,"Mixer amplificator 60W 3 canale cu SD si MP3, PAA60USB"
AMP600-MKII,Amplificator sonorizare 2X480W 4 ohmi AMP600-MKII
SPL1000,"Amplificator cu 2 canale, 1000W, 10KOhm, indicator LED, Skytec SPL1000"
SA1000,"AMPLIFICATOR 2X500W MAX POWER, SA1000"
SPL1500,"Amplificator cu 2 canale, 1500W, 10kOhm, intrari RCA, indicator LED, Skytec SPL1500"
PRM60,"Amplificator Power Dynamics PRM60, clasa profesionala, 6 canale, 60W RMS, USB, 2 intrari microfon"
ATM8000BT,Amplificator 4x75W cu tunner radio bluetooth si mp3 player ATM8000BT
PDA-B1000,"Amplificator pentru uz profesional, indicator LED, 2x500W, XLR, potrivit pentru Rack 19"", Power Dynamics PDA-B1000"
XL600,"Amplificator 8 ohm 2x 200W, Rackabil, Profesional, BST PRO XL600"
PRM606,"Amplificator matrix cu 6 zone, 6x60W RMS, Bluetooth, USB/SD, MP3, 100V/4ohm/8ohm, Power Dynamics, PRM606"
MIX500BT,"Mixer pentru 2 canale, crossfader, usb, Bluetooth, 2x Line IN, Ibiza Sound MIX500BT"
SLAP190,Suport reglabil pentru laptop si mixer
STM500BT,"Mixer 2 canale, 200mW, Bluetooth, USB, RCA, MP3, intrare microfon, VONYX STM500BT"
DJ21USB-MKII,"Mixer audio 4 cai / 7 canale, Ibiza, DJ21USB-MKII"
DJ21USB-BT,"MIXER USB DJ CU FUNCTIE BLUETOOTH, 7 Canale, DJ21USB-BT"
MX62BT-DSP,"Mixer audio cu 6 canale, cu placa de sunet USB/BLUETOOTH/DSP, BST Pro, MX62BT-DSP"
MIXERONE,"Mixer audio DJ Midi Profesional, Lotronic, MIXERONE"
MX401,"Mixer audio 4 canale, cu egalizator, port USB, Ibiza Sound, MX401"
DJM95USB-REC,"Mixer 4 Canale cu USB si inregistrare MP3, DJM95USB-REC"
MIK0075,Mixer audio 4 canale Azusa MIK0075
DJ7744USB,"Mixer Profesional pentru 5 canale, Modular, BPM Digital, 2X USB, SD, Ibiza Sound DJ7744USB"
MX801,"Mixer audio 8 canale, cu egalizator, port USB, Ibiza Sound, MX801"
VMM-K602,"Mixer analog pasiv, 6 canale, Bluetooth, USB, XLR, alimentare Phantom, Vonyx VMM-K602"
MX802,"Mixer 8 canale Profesional, cu Egalizator si Efecte, Conexiune USB si Bluetooth, REC, AUX, Casti, Ibiza Sound MX802"
ACTIV218,"Mixer audio, bluetooth, 6 canale, 14 intrari, ACTIV218"
LAB16DSP,"Mixer 16 canale Phantom 48V cu Player USB, LAB16DSP"
FULLSTATION,"Consola mixaj DJ profesionala CD/SD/USB dual, FULLSTATION"
PDM-M804A,"Mixer cu amplificator, 8 canale, 2x200W, Bluetooth, USB, Power Dynamics PDM-M804A"
CSPB5,"Boxa incastrabila pentru tavan, 13 cm, 6 W, 89 dB, Power Dynamics, CSPB5"
Swr5004,"Difuzor LTC 80W pentru exterior, rezistent la apa, 4 Ohm, 147 diam. x 74mm, Swr5004"
SWR6004,"Difuzor LTC 120W pentru exterior, rezistent la apa, 4 Ohm, 6""/16CM-120W, SWR6004"
Q3551,"Set doua boxe pentru perete 2x50W cu suport, Q3551"
SSP501F-B,"Difuzoare perete 30W 8 ohmi extraplate, SSP501F-B"
SSP501F-W,"Difuzoare perete 2x30W 8 ohmi extraplate, SSP501F-W"
Q1001,"Boxa pasiva 150W RMS LEMN, Q1001"
Q1201,Boxa pasiva 250W RMS LEMN
Q1240,"Boxa pasiva 800W RMS, 4 difuzoare tweeter, Q1240"
MAX215,"Boxa pasiva pe 3 cai, 2x15"", 8 Ohm, 400W RMS, MAX215"
PAS181A,"Subwoofer activ 46 cm - 18"", 850W, OMNITRONIC PAS181A"
AR30,"Potentiometru volum 30W, PA 100V, VC30R BST Pro AR30"
PDM25,"Mixer amplificator PA 100V - 25W BT/FM/USB, PDM25"
PDM45,"Mixer amplificator PA 100V - 45W BT/FM/USB, PDM45"
PAA80BT,"Amplificator de linie 80W cu Bluetooth si USB si Tunner digital, PAA80BT"
PPA502,"Amplificator PA 70 / 100V, 8 ohm, 2 zone, 50W, USB, SD, Egalizator, Bluetooth, Power Dynamics PPA502"
PAA150BT,Amplificator Public Adress 150W cu Player MP3 si FM PAA150BT
UPA120,"Amplificator PA BST PRO, 100V, 120W, 3x MIC, 2x AUX UPA120"
PAA210CD,"Amplificator PA 210W cu DVD USB si SD card Mp3 Player, PAA210CD"
UPA120TU,"Amplificator Public Address 100V, Radio FM, 120W, 1 x REC, 4 x mic / line si tel, 4-8ohm 70 - 100V BST UPA120TU"
PRS360,"Amplificator slave, 100V, 360W RMS, Power Dynamics, PRS360"
PRM360,Mixer amplificator PA 360W 6 canale si 4 zone Bluetooth/USB/SD
UPA240TU,"Amplificator de linie cu mixer pe 4 cai, Radio, 100V, 240W, 4x MIC 2x AUX, BST UPA240TU"
MP610U,Amplificator mixer PA 250W cu 6 zone individuale MP610U
MP1010U,"Mixer amplificator 350W, 6 zone individuale, USB MP1010U"
PDV360MP3,"Amplificator mixer 4 zone, Public Adress 100V 360W, Bluetooth/USB/SD, PDV360MP3"
A-2240DD,Mixer amplificator PA (100V) - 240W TOA A-2240DD
TI-5006S,Mixer amplificator Public Adress 6 zone - 500W RMS FM/MP3/Bluetooth ITC TI-5006S
UPX4120,"Ampificator public adress 100V - 480W (4 zone x 120W), UPX4120"
CSPB6,"Difuzor incastrat 100V, 10W, 6.5"" CSPB6"
PDVC30,"Potentiometru de volum PA100V, 30W, 11 pasi, montare aparent sau incastrat, Power Dynamics PDVC30"
VK 611 SW,"Difuzor incastrabil tavan, 15W, 8 ohm, 91 dB, VoiceKraft, VK 611 SW"
T-106,Difuzor incastrabil PA - 9W 6 inci carcasa metal ITC T-106
PDVC100,"Potentiometru pentru volum compatibil cu sistemele Public Adress 100V, PDVC100"
CSPB8,"Difuzor incastrat 100V, 15W, 8"" CSPB8 Power Dynamics"
PROAP1410,"Difuzor 30W, Public Adress, pentru amplificatoare de linie 100V, BST PROAP1410"
CSAG6T,"Difuzor incastrabil tavan 6.5 inch 2 căi, 100V, 30W, CSAG6T"
NCSP5 (952.604),"Difuzor incastrabil in tavan, 100V, 2 cai, 20W RMS, 5.25"", alb, Power Dynamics, NCSP5 (952.604)"
SC-1130T,"Difuzor tip horn ABS, alb, 100V 5-30W, SC-1130T"
CES3,"Boxa tavan incastrabila, 10W, 100V, SAL, CES3"
AP2320,"Proiector de sunet 6 inch / 15 cm 20W IP65, AP2320"
FCS5,"Difuzor incastrabil in tavan Power Dynamics FCS5, 100V, RMS 20W, 5.25"", 80W"
CSAG8T,"Difuzor incastrabil tavan 8 inch 2 căi, 100V, 40W, CSAG8T"
BC30V,"Set boxe 100V - 20W Negru pentru perete, BC30V"
T-200,Difuzor Public Adress suspendat 6W 100V ITC T-200
GS530,"Boxa de gradina PA 100V, 30W, Protectie IP45, culoare verde - camuflabila, GS530"
PE-64,Difuzor suspendat tavan public adress 6W TOA PE-64
DSP8062,"Difuzor PA, 20W, 8 Ohmi, montare pe perete, carcasa ABS, alb, DSPPA DSP8062"
DSP8062BK,"Difuzor de perete Public Adress 70 sau 100V, 20W, Negru, cu suport, 8 ohm DSPPA DSP8062BK"
HS40,"Goarnă de exterior, 100V, 40W,  Power Dynamics, HS40"
T-200DW,Difuzor Public Adress suspendat 15W 100V ITC T-200DW
PDS40W,"Boxa PA 100V suspendata 30W culoare Alb, Power Dynamics, PDS40W"
PDS40B,"Boxa PA 100V suspendata 30W culoare negru, Power Dynamics, PDS40B"
DSP8064W,"Difuzor de perete 40W RMS DSP8064W, Public Adress 70 sau 100V,"
AP3640,"Proiector sunet 100V 5 inch/ 13cm 40W / 8 O IP65, AP3640"
T-200B,Difuzor Public Adress suspendat 15W 100V ITC T-200B
SP255IIB,"Boxa coloana DSPPA, 30W, montaj exterior / interior, Waterproof, carcasa aluminiu SP255IIB"
BC65V,"Set de boxe 40W Interior/exterior, 100V/8ohm, 6.5"" PowerDynamics BC65V"
BC65V-Black,"Set 2 boxe, 150W, 8 Ohn, 100V, Public Adress, Power Dynamics, BC65V-Black"
DSP455II,"Difuzor de tip coloana de exterior, 60W Public Adress, 60×10×10 cm, DSP455II"
AW-C30R,Camera 4K Unghi 120 Grade 5 microfoane si difuzor Nearity AW-C30R
RM-200M,Microfon anunturi 10 taste functionale TOA RM-200M
VX-2000DS,Sursa de alimentare cu backup pentru amplificatoare EN 54 TOA VX-2000DS
VM‐3240E,Extensie amplificator master 240W RMS EN 54 TOA VM‐3240E
VM‐3360E,Extensie amplificator master 360W RMS EN 54 TOA VM‐3360E
S33-A,Lanterna reincarcabila 124 lumeni Superfire S33-A
SP-LED-LAMP,Lanterna LED 200 lumeni Spacer SP-LED-LAMP
HL55,Lanterna cu incarcare pentru cap 150 lm Superfire HL55
SP-LED-LAMP1,Lanterna LED 250lm incarcare pe USB Spacer SP-LED-LAMP1
HL06,Lanterna cu incarcare pentru cap 500 lm Superfire HL06
G21,Lanterna / Lampa camping reincarcabila 650lm Superfire G21
M9-X,Lanterna reincarcabila 440lm maxim 390 metri Superfire M9-X
GF01-A,Lanterna reincarcabila pentru pescuit 4 culori 375lm Superfire GF01-A
X60-T,Lanterna tactica profesionala reincarcabila 1500 lm - 300 metri Superfire X60-T
Y16,Lanterna profesionala tactica 1700lm / 360m reincarcabila Superfire Y16
GT60,Lanterna profesionala reincarcabila 2600lm Superfire GT60
R3-P90,Lanterna tactica profesionala  reincarcabila 2000 lm - 280 metri Superfire R3-P90
NU25,Lanterna profesionala cu incarcare pentru cap 360lm 80 m Nitecore NU25
Nitecore TUP,Lanterna compacta profesionala reincarcabila 1000lm Nitecore TUP
NEW P30,Lanterna profesionala tactica 1000 lumeni incarcare USB-C NITECORE NEW P30
MH27UV,Lanterna profesionala tactica 1000 lumeni NITECORE MH27UV
Concept 2,Lanterna profesionala tactica reincarcabila 6500lm NITECORE Concept 2
URZ0937,Refector LED portabil reincarcabil 1000 Lm REBEL 10W - 4000K
G7,Refector portabil reincarcabil 1000 Lm Superfire G7
URZ3495,Refector LED portabil reincarcabil 1400 Lm REBEL 20W - 6500K
FS1-E,Reflector portabil reincarcabil(10400mAh) 870lm  Superfire FS1-E
FS1-E(S),Reflector portabil FS1-E 870 lm cu suport Superfire FS1-E(S)
T25,Lampa de camping cu incarcare 400lm Superfire T25
T15,Lampa camping cu incarcare lumina Alba si UV 315 Lm Superfire T15
LA30,Lampa de camping reincarcabila 250lm Nitecore LA30
T22-32V,"Cablu de alimentare pentru vehicule electrice, Monofazic, de la Type 2 la Type 2, lungime 5 metri, Verde, Ampevo T22-32V"
T22-32N,"Cablu de incarcare pentru masini electrice, Type 2, Monofazat, 7.4kW, 32A, 5 m, Negru, Ampevo T22-32N"
T22-32P,"Cablu de incarcare pentru masini electrice, Type 2, monofazat, 7.2kW, 32A, 5 m, portocaliu, Ampevo, T22-32P"
T22-3/16P,"Cablu de incarcare masini electrice, Type 2, trifazat, 11kW, 16A, 5 m, portocaliu, Ampevo, T22-3/16P"
T22-3/16N,"Cablu de incarcare pentru masini electrice, Type 2, trifazat, 11kW, 16A, 5 m, Negru, Ampevo, T22-3/16N"
T22-3/16V,"Cablu de incarcare pentru masini electrice, Type 2, trifazat, 11kW, 16A, 5 m, verde, Ampevo, T22-3/16V"
T22-3/32P,"Cablu de incarcare pentru masini electrice, Type 2, trifazat, 22kW, 32A, 5 m, portocaliu, Ampevo, T22-3/32P"
T22-3/32N,"Cablu de incarcare pentru masini electrice, Type 2, trifazat, 22kW, 32A, 5 m, negru, Ampevo, T22-3/32N"
T22-3/32V,"Cablu de incarcare pentru masini electrice, Type 2, trifazat, 22kW, 32A, 5 m, verde, Ampevo, T22-3/32V"
AMP 135,"Incarcator portabil pentru vehicule electrice, Monofazat, 5 metri, 3.7kW, 16A, Type 2, IP65 si IK10, Ampevo AMP 135"
EMK122MFF4,"Cablu de incarcare Schrack pentru masini electrice, 20A, Type 2, Trifazic, EMK122MFF4"
EMK322MFF4,"Cablu de incarcare Schrack pentru masini electrice, 32A, Type 2, Trifazic, EMK322MFF4"
EMK122MFF5,"Cablu de incarcare Schrack pentru masini electrice, 20A, Type 2, Trifazic, 7.5m, EMK122MFF5"
AMP107MC-B/C,"Incarcator portabil pentru vehicule electrice, Monofazat, 5 metri, 7.4kW, 32A, Type 2, IP65, Ampevo AMP107MC-B/C"
STAND-LECTRI.CO,"Stalp de sustinere metalic pentru un incarcator, design minimalist, LEKTRICO STAND-LECTRI.CO"
EMK322MFF5,"Cablu de incarcare Schrack pentru masini electrice, 32A, Type 2, Trifazic, 7.5m, EMK322MFF5"
AMP107T2GC-CP,"Statie de incarcare fixa monofazata, 7.4kW, 32A, Type 2, control din aplicatie, AMP107T2GC-CP Ampevo"
AMP107T2GO-CP,"Statie de incarcare Ampevo pentru masini electrice, 7.4kW, 32A, monofazata, IK10, control din aplicatie, AMP107T2GO-CP"
AMP322T2GO-CP,"Statie de incarcare masini electrice AMPEVO 22 kW,  32A, Type 2, Aplicatie mobila, IP65, monofazat sau trifazat, AMP322T2GO-CP"
AMP107T2GO-CPR,"Statie de incarcare masini electrice, Type 2, Monofazata, 7.4kW, 32A, RFID, Bluetooth, semnalizare LED-uri, IK10, IP65, Ampevo AMP107T2GO-CPR"
AMP322MC-B/C,"Incarcator portabil pentru vehicule electrice monofazic si trifazic, 22kW, 32A, Type 2, IP65, AmpEvo AMP322MC-B/C"
AMP107T2GC-CPR,"Statie de incarcare EV monofazata universala, 7.4kW, 32A, Cablu Type 2, RFID, Bluetooth, Ampevo AMP107T2GC-CPR"
AMP322T2GC-CP,"Statie de incarcare masini electrice, Type 2, trifazata, 22kW, 32A, control prin aplicatie, AMP322T2GC-CP Ampevo"
CIR-490233,"Piedestal montaj EV Circontrol Wallbox eNext, CIR-490233"
AMP322T2GC-SOL,"Statie de incarcare pentru vehicule electrice 22kW 32A, IP65, Type2, Ampevo Solaris AMP322T2GC-SOL"
1PK7EM,"Statie de incarcare pentru masini electrice Lektri.co 1PK7EM, Wi-Fi 2.4GHz, Type 2, monofazata, 7.4kW, 32A"
SCHARGER-7KS-S0,"Statie de incarcare auto, Type 2, monofazata, 7.4KW, 32A, IP54, IK10, Huawei SCHARGER-7KS-S0"
TRI-22,"Statie de incarcare masini electrice LEKTRI.CO TRI-22,   Wi-Fi 2.4GHz, trifazat, 22.2kW, IP54, IK10"
SCHARGER-22KT-S0,"Statie incarcare auto, Type 2, trifazata, Wi-Fi, Bluetooth, 22kW, 32A, IP54, IK10, Huawei SCHARGER-22KT-S0"
CIR-490219CC000000,"Statie de incarcare masini electrice EV 7.4kW, monofazica, cablu 5m,  Wallbox eHome, CIR-490219CC000000"
ABB-6AGC085345,"Piedestal aluminiu statii EV ABB Terra AC - pentru 1 statie, ABB-6AGC085345"
GWJ3002A,"Statie incarcare masini electrice, WB I-CON, Autostart, 7.4 kW, Priza Type 2, IK10, Gewiss, GWJ3002A"
GWJ3004A,"Statie incarcare masini electrice, WB I-CON, Autostart, 22 kW, Priza Type 2, IK10, Gewiss, GWJ3004A"
CIR-490283CC000000,"Statie de incarcare masini electrice EV 11 kW trifazica, cablu 5m,  Wallbox eHome, CIR-490283CC000000"
GWJ3004R,"Statie incarcare masini electrice, WB I-CON, RFID, 22 kW, Priza Type 2, IK10, Gewiss, GWJ3004R"
GWJ3001A,"Statie incarcare masini electrice, WB I-CON, Autostart, 4.6 kW, Priza Type 2, IK10, Gewiss, GWJ3001A"
GWJ3003A,"Statie incarcare masini electrice, WB I-CON, Autostart, 11 kW, Priza Type 2, IK10, Gewiss, GWJ3003A"
GWJ3002R,"Statie incarcare masini electrice, WB I-CON, RFID, 7.4 kW, Priza Type 2, IK10, Gewiss, GWJ3002R"
GWJ3014A,"Statie de incarcare electrica auto I-CON, WALL-BOX, Autostart, Type 2, 22kW, GWJ3014A Gewiss"
CIR-WNA000320E1CC0,"Statie de incarcare masini EV Wallbox eNext 7.4 kW monofazica, cablu 5m, CIR-WNA000320E1CC0"
GWJ3012A,"Statie de incarcare electrica auto I-CON, autostart, type 2, montare perete, 7.4kW, IP55 GWJ3012A Gewiss"
GWJ3011A,"Statie incarcare masini electrice, WB I-CON, Autostart, 4.6 kW, Priza Type 2, IK10, Gewiss, GWJ3011A"
ABB-6AGC085684,"Piedestal aluminiu statii EV ABB Terra AC - pentru 2 statii montate spate in spate, ABB-6AGC085684"
GWJ3013A,"Statie de incarcare electrica auto I-CON, montare pe perete, Autostart, Type 2, 11kW, GWJ3013A Gewiss"
CIR-WNA000320E3CC0,"Statie de incarcare masini EV Wallbox eNext t22kW trifazica, cablu 5m, CIR-WNA000320E3CC0"
GWJ3012R,"Unitate de reincarcare, montare pe perete, 230V, 7.4kW, RFID, GWJ3012R Gewiss"
