Product,Price
Centrala detectie CO cu doua zone si 60 de senzori DETNOV,1549.00
"Modul Morley-IAS, 10 intrari monitorizate, izolator, Honeywell MI-IM10-S2I",1594.36
KIT ANTIINCENDIU CONVENTIONAL 10 Senzori,1651.99
"Centrala de incendiu conventionala, 8 zone, extensibila la 32, max 32 detectoare/zona, Unipos FS5200",1709.00
"Panou repetor cu ecran LCD pentru centrale SmartLoop, Inim, SmartLetUSee/LCD",1757.00
Cablu sistemele antiincendiu E30/E90 JHSTH 2x2x0.8 500M,1900.00
Bariera activa de fum 100 metri AVS BF 100A,1940.00
Centrala detectie CO cu trei zone si 90 de senzori DETNOV CMD-503,1949.00
Kit sistem anti incendiu conventional 16 elemente Fireclass,1958.99
"Sistem detectie incendiu conventional, 20 senzori de fum, detector gaz, sirena interior/exterior, Teknim, KITCONVTEKX20",2051.99
"Panou repetor pentru centrale Detnov, RAD-150",2067.99
Repetor centrale incendiu adresabile Unipos IFS7002R,2085.00
"Centrala de stingere si desfumare, 3 zone, max 32 detectoare/zona Unipos FS5200E",2089.00
Centrala analogica adresabila cu 1 bucla x 100 adrese Detnov CAD-150-1-Mini,2104.00
KIT ANTIINCENDIU CONVENTIONAL 18 Senzori cu sirena si buton,2106.99
"Cablu incendiu JE-H(St)H FE 180 E30/E90, 2x2x0.8, ecranat, rola 500m, MEK90-2x2x08-T",2140.00
"Comunicator GSM Inim PREVIDIA-C-DIAL, 3G, Apel, SMS, Mesagerie, compatibil cu seria analoga Previdia",2153.00
"Centrala de incendiu Adresabila 1 bucla, 64 de elemente INIM S-PREVIDIA-C050SG",2176.00
"Centrala detectie incendiu adresabila, 1 bucla, 74 zone, 240 dispozitive, TEKNIM TFP-1211",2189.00
Dispensor pentru tester detectori de fum cu aerosol SOLO330-001,2200.00
Centrala antiincendiu adresabila 1 bucla 128 de senzori FIRECLASS 501L,2256.00
